company_code,dt,attn_volume,greed_count,greed_ratio
190510,2017-09-27,13,0,0.0
190510,2017-09-28,5,0,0.0
190510,2017-09-29,5,0,0.0
190510,2017-09-30,1,0,0.0
000660,2017-10-01,45,0,0.0
000660,2017-10-02,57,1,0.017543859649122806
000660,2017-10-03,37,0,0.0
000660,2017-10-04,46,2,0.043478260869565216
000660,2017-10-05,44,1,0.022727272727272728
000660,2017-10-06,47,0,0.0
000660,2017-10-07,37,0,0.0
005380,2017-10-01,15,0,0.0
005380,2017-10-02,8,0,0.0
005380,2017-10-03,9,0,0.0
005380,2017-10-04,7,0,0.0
005380,2017-10-05,39,0,0.0
005380,2017-10-06,26,0,0.0
005380,2017-10-07,16,0,0.0
005930,2017-10-01,77,0,0.0
005930,2017-10-02,51,0,0.0
005930,2017-10-03,63,1,0.015873015873015872
005930,2017-10-04,51,1,0.0196078431372549
005930,2017-10-05,51,0,0.0
005930,2017-10-06,68,0,0.0
005930,2017-10-07,68,0,0.0
033100,2017-10-01,4,0,0.0
033100,2017-10-02,6,0,0.0
033100,2017-10-03,5,0,0.0
033100,2017-10-04,5,0,0.0
033100,2017-10-05,3,0,0.0
033100,2017-10-06,6,0,0.0
033100,2017-10-07,4,1,0.25
105560,2017-10-01,2,1,0.5
105560,2017-10-07,1,0,0.0
190510,2017-10-01,1,0,0.0
190510,2017-10-02,1,0,0.0
000660,2017-10-08,129,0,0.0
000660,2017-10-09,216,0,0.0
000660,2017-10-10,516,10,0.01937984496124031
000660,2017-10-11,275,9,0.03272727272727273
000660,2017-10-12,270,3,0.011111111111111112
000660,2017-10-13,543,2,0.003683241252302026
000660,2017-10-14,96,1,0.010416666666666666
005380,2017-10-08,16,0,0.0
005380,2017-10-09,21,0,0.0
005380,2017-10-10,63,0,0.0
005380,2017-10-11,52,1,0.019230769230769232
005380,2017-10-12,71,0,0.0
005380,2017-10-13,47,0,0.0
005380,2017-10-14,16,0,0.0
005930,2017-10-08,63,1,0.015873015873015872
005930,2017-10-09,98,1,0.01020408163265306
005930,2017-10-10,282,4,0.014184397163120567
005930,2017-10-11,307,15,0.048859934853420196
005930,2017-10-12,196,4,0.02040816326530612
005930,2017-10-13,255,1,0.00392156862745098
005930,2017-10-14,58,0,0.0
033100,2017-10-08,6,1,0.16666666666666666
033100,2017-10-09,10,1,0.1
033100,2017-10-10,20,0,0.0
033100,2017-10-11,14,0,0.0
033100,2017-10-12,14,1,0.07142857142857142
033100,2017-10-13,8,0,0.0
033100,2017-10-14,2,0,0.0
080220,2017-10-09,1,0,0.0
080220,2017-10-10,1,0,0.0
080220,2017-10-11,1,0,0.0
105560,2017-10-09,2,0,0.0
105560,2017-10-10,4,0,0.0
105560,2017-10-11,1,0,0.0
105560,2017-10-12,3,1,0.3333333333333333
105560,2017-10-13,6,0,0.0
190510,2017-10-10,8,1,0.125
190510,2017-10-12,6,0,0.0
190510,2017-10-13,15,0,0.0
190510,2017-10-14,2,0,0.0
000660,2017-10-15,122,1,0.00819672131147541
000660,2017-10-16,520,3,0.0057692307692307696
000660,2017-10-17,548,9,0.016423357664233577
000660,2017-10-18,956,3,0.0031380753138075313
000660,2017-10-19,824,2,0.0024271844660194173
000660,2017-10-20,675,4,0.005925925925925926
000660,2017-10-21,78,1,0.01282051282051282
005380,2017-10-15,16,0,0.0
005380,2017-10-16,25,0,0.0
005380,2017-10-17,52,0,0.0
005380,2017-10-18,29,1,0.034482758620689655
005380,2017-10-19,44,3,0.06818181818181818
005380,2017-10-20,24,0,0.0
005380,2017-10-21,13,0,0.0
005930,2017-10-15,67,1,0.014925373134328358
005930,2017-10-16,116,1,0.008620689655172414
005930,2017-10-17,226,5,0.022123893805309734
005930,2017-10-18,180,3,0.016666666666666666
005930,2017-10-19,225,2,0.008888888888888889
005930,2017-10-20,178,0,0.0
005930,2017-10-21,71,0,0.0
033100,2017-10-15,7,1,0.14285714285714285
033100,2017-10-16,4,0,0.0
033100,2017-10-17,5,0,0.0
033100,2017-10-18,4,0,0.0
033100,2017-10-19,1,0,0.0
033100,2017-10-20,2,0,0.0
033100,2017-10-21,3,1,0.3333333333333333
080220,2017-10-16,1,0,0.0
080220,2017-10-17,2,0,0.0
080220,2017-10-18,1,0,0.0
080220,2017-10-19,1,0,0.0
080220,2017-10-20,1,0,0.0
105560,2017-10-16,1,0,0.0
105560,2017-10-17,1,0,0.0
105560,2017-10-18,3,0,0.0
105560,2017-10-19,5,1,0.2
105560,2017-10-20,4,0,0.0
105560,2017-10-21,5,0,0.0
190510,2017-10-16,18,0,0.0
190510,2017-10-17,6,0,0.0
190510,2017-10-18,4,0,0.0
190510,2017-10-19,1,0,0.0
000660,2017-10-22,54,0,0.0
000660,2017-10-23,412,8,0.019417475728155338
000660,2017-10-24,651,6,0.009216589861751152
000660,2017-10-25,518,4,0.007722007722007722
000660,2017-10-26,969,10,0.010319917440660475
000660,2017-10-27,1125,7,0.006222222222222222
000660,2017-10-28,182,1,0.005494505494505495
005380,2017-10-22,8,1,0.125
005380,2017-10-23,22,0,0.0
005380,2017-10-24,14,0,0.0
005380,2017-10-25,55,0,0.0
005380,2017-10-26,68,2,0.029411764705882353
005380,2017-10-27,73,0,0.0
005380,2017-10-28,24,0,0.0
005930,2017-10-22,54,0,0.0
005930,2017-10-23,148,3,0.02027027027027027
005930,2017-10-24,109,0,0.0
005930,2017-10-25,142,0,0.0
005930,2017-10-26,145,3,0.020689655172413793
005930,2017-10-27,164,1,0.006097560975609756
005930,2017-10-28,50,1,0.02
033100,2017-10-22,6,0,0.0
033100,2017-10-23,4,0,0.0
033100,2017-10-24,6,0,0.0
033100,2017-10-25,2,0,0.0
033100,2017-10-27,8,0,0.0
033100,2017-10-28,3,1,0.3333333333333333
080220,2017-10-24,3,0,0.0
080220,2017-10-25,1,0,0.0
105560,2017-10-22,3,0,0.0
105560,2017-10-23,7,2,0.2857142857142857
105560,2017-10-24,8,0,0.0
105560,2017-10-25,6,0,0.0
105560,2017-10-26,7,1,0.14285714285714285
105560,2017-10-27,8,0,0.0
105560,2017-10-28,4,0,0.0
190510,2017-10-24,3,0,0.0
190510,2017-10-25,2,0,0.0
190510,2017-10-27,11,0,0.0
190510,2017-10-28,2,0,0.0
000660,2017-10-29,153,1,0.006535947712418301
000660,2017-10-30,557,8,0.01436265709156194
000660,2017-10-31,723,14,0.019363762102351315
000660,2017-11-01,506,9,0.017786561264822136
000660,2017-11-02,350,4,0.011428571428571429
000660,2017-11-03,401,2,0.004987531172069825
000660,2017-11-04,92,3,0.03260869565217391
005380,2017-10-29,7,0,0.0
005380,2017-10-30,75,1,0.013333333333333334
005380,2017-10-31,63,1,0.015873015873015872
005380,2017-11-01,65,0,0.0
005380,2017-11-02,52,0,0.0
005380,2017-11-03,24,1,0.041666666666666664
005380,2017-11-04,10,0,0.0
005930,2017-10-29,70,0,0.0
005930,2017-10-30,193,2,0.010362694300518135
005930,2017-10-31,328,6,0.018292682926829267
005930,2017-11-01,405,7,0.01728395061728395
005930,2017-11-02,279,7,0.025089605734767026
005930,2017-11-03,214,1,0.004672897196261682
005930,2017-11-04,88,2,0.022727272727272728
033100,2017-10-29,3,0,0.0
033100,2017-10-30,5,0,0.0
033100,2017-10-31,22,2,0.09090909090909091
033100,2017-11-01,4,0,0.0
033100,2017-11-02,2,0,0.0
033100,2017-11-03,2,0,0.0
033100,2017-11-04,2,0,0.0
080220,2017-10-31,4,0,0.0
080220,2017-11-02,82,2,0.024390243902439025
080220,2017-11-03,27,0,0.0
105560,2017-10-29,1,0,0.0
105560,2017-10-30,3,0,0.0
105560,2017-10-31,9,0,0.0
105560,2017-11-01,3,0,0.0
105560,2017-11-02,2,0,0.0
105560,2017-11-03,8,0,0.0
105560,2017-11-04,5,0,0.0
190510,2017-10-30,1,0,0.0
190510,2017-10-31,17,2,0.11764705882352941
190510,2017-11-01,7,0,0.0
190510,2017-11-02,8,0,0.0
190510,2017-11-03,5,0,0.0
000660,2017-11-05,247,2,0.008097165991902834
000660,2017-11-06,273,1,0.003663003663003663
000660,2017-11-07,296,3,0.010135135135135136
000660,2017-11-08,276,5,0.018115942028985508
000660,2017-11-09,254,2,0.007874015748031496
000660,2017-11-10,325,3,0.009230769230769232
000660,2017-11-11,115,1,0.008695652173913044
005380,2017-11-05,9,0,0.0
005380,2017-11-06,46,0,0.0
005380,2017-11-07,45,0,0.0
005380,2017-11-08,31,0,0.0
005380,2017-11-09,25,0,0.0
005380,2017-11-10,17,0,0.0
005380,2017-11-11,5,0,0.0
005930,2017-11-05,162,2,0.012345679012345678
005930,2017-11-06,186,3,0.016129032258064516
005930,2017-11-07,141,4,0.028368794326241134
005930,2017-11-08,175,0,0.0
005930,2017-11-09,125,2,0.016
005930,2017-11-10,111,4,0.036036036036036036
005930,2017-11-11,30,0,0.0
033100,2017-11-06,9,1,0.1111111111111111
033100,2017-11-07,12,1,0.08333333333333333
033100,2017-11-08,18,0,0.0
033100,2017-11-09,6,0,0.0
033100,2017-11-10,5,0,0.0
033100,2017-11-11,4,0,0.0
080220,2017-11-05,2,0,0.0
080220,2017-11-06,8,0,0.0
080220,2017-11-07,7,0,0.0
080220,2017-11-08,8,0,0.0
080220,2017-11-09,7,0,0.0
080220,2017-11-10,2,0,0.0
080220,2017-11-11,1,0,0.0
105560,2017-11-05,1,0,0.0
105560,2017-11-06,11,0,0.0
105560,2017-11-07,5,0,0.0
105560,2017-11-08,5,0,0.0
105560,2017-11-09,5,0,0.0
105560,2017-11-10,3,0,0.0
190510,2017-11-05,2,0,0.0
190510,2017-11-06,1,0,0.0
190510,2017-11-07,3,0,0.0
190510,2017-11-08,2,0,0.0
190510,2017-11-09,2,0,0.0
190510,2017-11-10,6,0,0.0
190510,2017-11-11,1,0,0.0
000660,2017-11-12,94,0,0.0
000660,2017-11-13,297,4,0.013468013468013467
000660,2017-11-14,344,2,0.005813953488372093
000660,2017-11-15,303,1,0.0033003300330033004
000660,2017-11-16,372,6,0.016129032258064516
000660,2017-11-17,309,4,0.012944983818770227
000660,2017-11-18,57,0,0.0
005380,2017-11-12,9,0,0.0
005380,2017-11-13,36,1,0.027777777777777776
005380,2017-11-14,26,0,0.0
005380,2017-11-15,18,0,0.0
005380,2017-11-16,42,0,0.0
005380,2017-11-17,51,0,0.0
005380,2017-11-18,11,1,0.09090909090909091
005930,2017-11-12,52,1,0.019230769230769232
005930,2017-11-13,132,2,0.015151515151515152
005930,2017-11-14,98,1,0.01020408163265306
005930,2017-11-15,177,5,0.02824858757062147
005930,2017-11-16,116,3,0.02586206896551724
005930,2017-11-17,195,2,0.010256410256410256
005930,2017-11-18,68,0,0.0
033100,2017-11-12,4,1,0.25
033100,2017-11-13,50,1,0.02
033100,2017-11-14,27,0,0.0
033100,2017-11-15,81,1,0.012345679012345678
033100,2017-11-16,38,0,0.0
033100,2017-11-17,26,1,0.038461538461538464
033100,2017-11-18,6,0,0.0
080220,2017-11-13,6,0,0.0
080220,2017-11-14,18,1,0.05555555555555555
080220,2017-11-15,8,0,0.0
080220,2017-11-16,5,0,0.0
080220,2017-11-17,4,0,0.0
105560,2017-11-12,1,0,0.0
105560,2017-11-13,2,0,0.0
105560,2017-11-14,1,0,0.0
105560,2017-11-15,2,0,0.0
105560,2017-11-16,3,0,0.0
105560,2017-11-17,8,0,0.0
105560,2017-11-18,2,0,0.0
190510,2017-11-12,2,0,0.0
190510,2017-11-14,6,0,0.0
190510,2017-11-15,5,0,0.0
190510,2017-11-16,1,0,0.0
190510,2017-11-17,2,0,0.0
190510,2017-11-18,4,0,0.0
000660,2017-11-19,98,0,0.0
000660,2017-11-20,271,6,0.02214022140221402
000660,2017-11-21,413,7,0.01694915254237288
000660,2017-11-22,489,3,0.006134969325153374
000660,2017-11-23,499,2,0.004008016032064128
000660,2017-11-24,294,5,0.017006802721088437
000660,2017-11-25,48,1,0.020833333333333332
005380,2017-11-19,12,0,0.0
005380,2017-11-20,40,1,0.025
005380,2017-11-21,24,1,0.041666666666666664
005380,2017-11-22,28,0,0.0
005380,2017-11-23,39,0,0.0
005380,2017-11-24,26,0,0.0
005380,2017-11-25,4,0,0.0
005930,2017-11-19,66,0,0.0
005930,2017-11-20,110,2,0.01818181818181818
005930,2017-11-21,85,3,0.03529411764705882
005930,2017-11-22,116,1,0.008620689655172414
005930,2017-11-23,103,0,0.0
005930,2017-11-24,67,0,0.0
005930,2017-11-25,69,1,0.014492753623188406
033100,2017-11-19,15,1,0.06666666666666667
033100,2017-11-20,31,0,0.0
033100,2017-11-21,50,2,0.04
033100,2017-11-22,20,1,0.05
033100,2017-11-23,7,0,0.0
033100,2017-11-24,6,0,0.0
033100,2017-11-25,2,0,0.0
080220,2017-11-20,11,0,0.0
080220,2017-11-21,6,0,0.0
080220,2017-11-22,13,0,0.0
080220,2017-11-23,6,0,0.0
080220,2017-11-24,2,0,0.0
080220,2017-11-25,1,0,0.0
105560,2017-11-19,1,0,0.0
105560,2017-11-20,7,0,0.0
105560,2017-11-21,6,0,0.0
105560,2017-11-22,6,0,0.0
105560,2017-11-23,3,0,0.0
105560,2017-11-24,1,1,1.0
105560,2017-11-25,1,0,0.0
190510,2017-11-19,2,0,0.0
190510,2017-11-20,2,0,0.0
190510,2017-11-21,2,0,0.0
190510,2017-11-22,8,0,0.0
190510,2017-11-24,2,0,0.0
000660,2017-11-26,72,0,0.0
000660,2017-11-27,520,3,0.0057692307692307696
000660,2017-11-28,343,4,0.011661807580174927
000660,2017-11-29,320,2,0.00625
000660,2017-11-30,835,8,0.009580838323353293
000660,2017-12-01,492,8,0.016260162601626018
000660,2017-12-02,187,0,0.0
005380,2017-11-26,19,0,0.0
005380,2017-11-27,22,0,0.0
005380,2017-11-28,47,0,0.0
005380,2017-11-29,51,0,0.0
005380,2017-11-30,69,1,0.014492753623188406
005380,2017-12-01,74,2,0.02702702702702703
005380,2017-12-02,14,0,0.0
005930,2017-11-26,72,0,0.0
005930,2017-11-27,714,5,0.0070028011204481795
005930,2017-11-28,442,6,0.013574660633484163
005930,2017-11-29,240,1,0.004166666666666667
005930,2017-11-30,580,10,0.017241379310344827
005930,2017-12-01,267,1,0.003745318352059925
005930,2017-12-02,89,2,0.02247191011235955
033100,2017-11-26,1,0,0.0
033100,2017-11-27,8,0,0.0
033100,2017-11-28,12,0,0.0
033100,2017-11-29,27,3,0.1111111111111111
033100,2017-11-30,9,0,0.0
033100,2017-12-01,6,0,0.0
033100,2017-12-02,8,0,0.0
080220,2017-11-26,1,0,0.0
080220,2017-11-27,3,0,0.0
080220,2017-11-28,6,0,0.0
080220,2017-11-29,5,0,0.0
080220,2017-11-30,3,0,0.0
080220,2017-12-01,4,0,0.0
105560,2017-11-26,1,0,0.0
105560,2017-11-27,3,0,0.0
105560,2017-11-28,12,1,0.08333333333333333
105560,2017-11-29,5,0,0.0
105560,2017-11-30,15,0,0.0
105560,2017-12-01,15,0,0.0
105560,2017-12-02,1,0,0.0
190510,2017-11-27,1,0,0.0
190510,2017-12-01,3,0,0.0
190510,2017-12-02,1,0,0.0
000660,2017-12-03,278,0,0.0
000660,2017-12-04,424,5,0.01179245283018868
000660,2017-12-05,521,4,0.007677543186180422
000660,2017-12-06,501,7,0.013972055888223553
000660,2017-12-07,359,3,0.008356545961002786
000660,2017-12-08,284,3,0.01056338028169014
000660,2017-12-09,75,0,0.0
005380,2017-12-03,18,0,0.0
005380,2017-12-04,41,0,0.0
005380,2017-12-05,42,0,0.0
005380,2017-12-06,23,0,0.0
005380,2017-12-07,25,0,0.0
005380,2017-12-08,52,0,0.0
005380,2017-12-09,17,0,0.0
005930,2017-12-03,99,2,0.020202020202020204
005930,2017-12-04,297,1,0.003367003367003367
005930,2017-12-05,224,2,0.008928571428571428
005930,2017-12-06,483,8,0.016563146997929608
005930,2017-12-07,255,4,0.01568627450980392
005930,2017-12-08,277,2,0.007220216606498195
005930,2017-12-09,46,0,0.0
033100,2017-12-03,12,1,0.08333333333333333
033100,2017-12-04,5,0,0.0
033100,2017-12-05,4,0,0.0
033100,2017-12-06,25,2,0.08
033100,2017-12-07,13,0,0.0
033100,2017-12-08,23,0,0.0
033100,2017-12-09,7,0,0.0
080220,2017-12-04,13,0,0.0
080220,2017-12-05,4,0,0.0
080220,2017-12-06,3,0,0.0
080220,2017-12-07,1,0,0.0
080220,2017-12-08,3,0,0.0
105560,2017-12-03,1,0,0.0
105560,2017-12-04,8,0,0.0
105560,2017-12-05,3,0,0.0
105560,2017-12-06,5,0,0.0
105560,2017-12-07,3,0,0.0
190510,2017-12-03,2,0,0.0
190510,2017-12-04,5,0,0.0
190510,2017-12-06,2,0,0.0
190510,2017-12-07,6,0,0.0
190510,2017-12-08,1,0,0.0
000660,2017-12-10,147,3,0.02040816326530612
000660,2017-12-11,260,1,0.0038461538461538464
000660,2017-12-12,325,1,0.003076923076923077
000660,2017-12-13,502,4,0.00796812749003984
000660,2017-12-14,316,3,0.00949367088607595
000660,2017-12-15,319,5,0.01567398119122257
000660,2017-12-16,218,1,0.0045871559633027525
005380,2017-12-10,11,0,0.0
005380,2017-12-11,159,0,0.0
005380,2017-12-12,81,0,0.0
005380,2017-12-13,25,0,0.0
005380,2017-12-14,20,0,0.0
005380,2017-12-15,19,1,0.05263157894736842
005380,2017-12-16,12,1,0.08333333333333333
005930,2017-12-10,86,1,0.011627906976744186
005930,2017-12-11,159,0,0.0
005930,2017-12-12,171,0,0.0
005930,2017-12-13,217,1,0.004608294930875576
005930,2017-12-14,298,1,0.003355704697986577
005930,2017-12-15,215,1,0.004651162790697674
005930,2017-12-16,54,0,0.0
033100,2017-12-10,10,0,0.0
033100,2017-12-11,17,0,0.0
033100,2017-12-12,10,0,0.0
033100,2017-12-13,51,2,0.0392156862745098
033100,2017-12-14,33,0,0.0
033100,2017-12-15,10,0,0.0
033100,2017-12-16,11,0,0.0
080220,2017-12-11,5,0,0.0
080220,2017-12-12,7,0,0.0
080220,2017-12-13,182,5,0.027472527472527472
080220,2017-12-14,55,2,0.03636363636363636
080220,2017-12-15,39,1,0.02564102564102564
080220,2017-12-16,1,0,0.0
105560,2017-12-10,1,0,0.0
105560,2017-12-11,2,0,0.0
105560,2017-12-12,1,0,0.0
105560,2017-12-13,17,2,0.11764705882352941
105560,2017-12-14,14,0,0.0
105560,2017-12-15,7,0,0.0
105560,2017-12-16,1,0,0.0
190510,2017-12-11,3,0,0.0
190510,2017-12-12,1,0,0.0
190510,2017-12-13,1,0,0.0
190510,2017-12-14,2,0,0.0
000660,2017-12-17,174,5,0.028735632183908046
000660,2017-12-18,417,5,0.011990407673860911
000660,2017-12-19,498,9,0.018072289156626505
000660,2017-12-20,291,2,0.006872852233676976
000660,2017-12-21,357,0,0.0
000660,2017-12-22,216,0,0.0
000660,2017-12-23,122,2,0.01639344262295082
005380,2017-12-17,6,0,0.0
005380,2017-12-18,28,0,0.0
005380,2017-12-19,63,0,0.0
005380,2017-12-20,29,0,0.0
005380,2017-12-21,41,0,0.0
005380,2017-12-22,21,0,0.0
005380,2017-12-23,52,0,0.0
005930,2017-12-17,81,1,0.012345679012345678
005930,2017-12-18,198,2,0.010101010101010102
005930,2017-12-19,166,1,0.006024096385542169
005930,2017-12-20,212,3,0.014150943396226415
005930,2017-12-21,558,5,0.008960573476702509
005930,2017-12-22,200,2,0.01
005930,2017-12-23,52,0,0.0
033100,2017-12-17,3,0,0.0
033100,2017-12-18,15,0,0.0
033100,2017-12-19,11,0,0.0
033100,2017-12-20,18,0,0.0
033100,2017-12-21,24,0,0.0
033100,2017-12-22,22,1,0.045454545454545456
033100,2017-12-23,9,1,0.1111111111111111
080220,2017-12-17,1,0,0.0
080220,2017-12-18,7,0,0.0
080220,2017-12-19,16,0,0.0
080220,2017-12-20,4,0,0.0
080220,2017-12-21,7,0,0.0
080220,2017-12-22,7,0,0.0
105560,2017-12-17,3,0,0.0
105560,2017-12-18,4,0,0.0
105560,2017-12-19,3,0,0.0
105560,2017-12-20,4,0,0.0
105560,2017-12-21,5,0,0.0
105560,2017-12-22,2,0,0.0
105560,2017-12-23,1,0,0.0
190510,2017-12-19,10,0,0.0
190510,2017-12-20,17,0,0.0
190510,2017-12-21,15,0,0.0
190510,2017-12-22,4,0,0.0
000660,2017-12-24,73,0,0.0
000660,2017-12-25,214,2,0.009345794392523364
000660,2017-12-26,465,1,0.002150537634408602
000660,2017-12-27,329,1,0.00303951367781155
000660,2017-12-28,213,3,0.014084507042253521
000660,2017-12-29,30,0,0.0
000660,2017-12-30,97,2,0.020618556701030927
005380,2017-12-24,16,0,0.0
005380,2017-12-25,3,0,0.0
005380,2017-12-26,22,0,0.0
005380,2017-12-27,32,1,0.03125
005380,2017-12-28,42,0,0.0
005380,2017-12-29,14,0,0.0
005380,2017-12-30,4,0,0.0
005930,2017-12-24,43,0,0.0
005930,2017-12-25,44,0,0.0
005930,2017-12-26,362,2,0.0055248618784530384
005930,2017-12-27,248,0,0.0
005930,2017-12-28,178,1,0.0056179775280898875
005930,2017-12-29,88,1,0.011363636363636364
005930,2017-12-30,43,0,0.0
033100,2017-12-24,6,0,0.0
033100,2017-12-25,10,1,0.1
033100,2017-12-26,10,1,0.1
033100,2017-12-27,11,1,0.09090909090909091
033100,2017-12-28,17,0,0.0
033100,2017-12-29,12,0,0.0
033100,2017-12-30,8,0,0.0
080220,2017-12-24,1,0,0.0
080220,2017-12-25,1,0,0.0
080220,2017-12-26,3,0,0.0
080220,2017-12-27,7,0,0.0
080220,2017-12-28,3,0,0.0
105560,2017-12-24,1,0,0.0
105560,2017-12-26,14,0,0.0
105560,2017-12-27,8,0,0.0
105560,2017-12-28,2,0,0.0
190510,2017-12-26,3,0,0.0
190510,2017-12-27,3,0,0.0
190510,2017-12-28,1,0,0.0
190510,2017-12-29,2,0,0.0
000660,2017-12-31,50,2,0.04
000660,2018-01-01,183,0,0.0
000660,2018-01-02,163,3,0.018404907975460124
000660,2018-01-03,255,6,0.023529411764705882
000660,2018-01-04,220,1,0.004545454545454545
000660,2018-01-05,241,1,0.004149377593360996
000660,2018-01-06,48,2,0.041666666666666664
005380,2017-12-31,12,0,0.0
005380,2018-01-01,9,0,0.0
005380,2018-01-02,88,0,0.0
005380,2018-01-03,56,0,0.0
005380,2018-01-04,106,0,0.0
005380,2018-01-05,67,1,0.014925373134328358
005380,2018-01-06,55,0,0.0
005930,2017-12-31,44,1,0.022727272727272728
005930,2018-01-01,61,0,0.0
005930,2018-01-02,130,0,0.0
005930,2018-01-03,123,2,0.016260162601626018
005930,2018-01-04,218,0,0.0
005930,2018-01-05,167,2,0.011976047904191617
005930,2018-01-06,68,0,0.0
033100,2017-12-31,6,0,0.0
033100,2018-01-01,69,2,0.028985507246376812
033100,2018-01-02,99,9,0.09090909090909091
033100,2018-01-03,200,2,0.01
033100,2018-01-04,140,6,0.04285714285714286
033100,2018-01-05,164,6,0.036585365853658534
033100,2018-01-06,14,0,0.0
080220,2018-01-02,2,0,0.0
080220,2018-01-03,4,0,0.0
080220,2018-01-04,8,0,0.0
080220,2018-01-05,5,0,0.0
105560,2017-12-31,1,0,0.0
105560,2018-01-01,1,0,0.0
105560,2018-01-02,3,0,0.0
105560,2018-01-03,3,0,0.0
105560,2018-01-04,2,0,0.0
105560,2018-01-05,3,0,0.0
105560,2018-01-06,2,0,0.0
190510,2018-01-02,1,0,0.0
190510,2018-01-04,1,0,0.0
190510,2018-01-05,2,0,0.0
000660,2018-01-07,192,1,0.005208333333333333
000660,2018-01-08,306,1,0.0032679738562091504
000660,2018-01-09,214,2,0.009345794392523364
000660,2018-01-10,588,5,0.008503401360544218
000660,2018-01-11,212,1,0.0047169811320754715
000660,2018-01-12,279,5,0.017921146953405017
000660,2018-01-13,114,2,0.017543859649122806
005380,2018-01-07,21,0,0.0
005380,2018-01-08,96,1,0.010416666666666666
005380,2018-01-09,75,1,0.013333333333333334
005380,2018-01-10,83,0,0.0
005380,2018-01-11,54,0,0.0
005380,2018-01-12,66,1,0.015151515151515152
005380,2018-01-13,14,0,0.0
005930,2018-01-07,55,0,0.0
005930,2018-01-08,126,0,0.0
005930,2018-01-09,355,4,0.011267605633802818
005930,2018-01-10,452,3,0.00663716814159292
005930,2018-01-11,338,3,0.008875739644970414
005930,2018-01-12,715,4,0.005594405594405594
005930,2018-01-13,74,3,0.04054054054054054
033100,2018-01-07,41,5,0.12195121951219512
033100,2018-01-08,39,1,0.02564102564102564
033100,2018-01-09,111,4,0.036036036036036036
033100,2018-01-10,50,0,0.0
033100,2018-01-11,22,2,0.09090909090909091
033100,2018-01-12,15,0,0.0
033100,2018-01-13,4,0,0.0
080220,2018-01-07,1,0,0.0
080220,2018-01-08,11,3,0.2727272727272727
080220,2018-01-09,18,0,0.0
080220,2018-01-10,9,0,0.0
080220,2018-01-11,10,0,0.0
080220,2018-01-12,5,0,0.0
080220,2018-01-13,1,0,0.0
105560,2018-01-07,1,0,0.0
105560,2018-01-08,12,0,0.0
105560,2018-01-09,5,0,0.0
105560,2018-01-10,9,0,0.0
105560,2018-01-11,10,0,0.0
105560,2018-01-12,11,0,0.0
105560,2018-01-13,2,0,0.0
190510,2018-01-07,1,0,0.0
190510,2018-01-08,1,0,0.0
190510,2018-01-09,84,5,0.05952380952380952
190510,2018-01-10,129,1,0.007751937984496124
190510,2018-01-11,75,3,0.04
190510,2018-01-12,24,1,0.041666666666666664
190510,2018-01-13,9,0,0.0
000660,2018-01-14,144,0,0.0
000660,2018-01-15,272,2,0.007352941176470588
000660,2018-01-16,212,3,0.014150943396226415
000660,2018-01-17,148,0,0.0
000660,2018-01-18,169,2,0.011834319526627219
000660,2018-01-19,245,2,0.00816326530612245
000660,2018-01-20,56,0,0.0
005380,2018-01-14,23,0,0.0
005380,2018-01-15,59,1,0.01694915254237288
005380,2018-01-16,52,1,0.019230769230769232
005380,2018-01-17,57,0,0.0
005380,2018-01-18,60,1,0.016666666666666666
005380,2018-01-19,45,0,0.0
005380,2018-01-20,9,0,0.0
005930,2018-01-14,107,1,0.009345794392523364
005930,2018-01-15,206,3,0.014563106796116505
005930,2018-01-16,238,3,0.012605042016806723
005930,2018-01-17,207,1,0.004830917874396135
005930,2018-01-18,213,4,0.018779342723004695
005930,2018-01-19,208,0,0.0
005930,2018-01-20,142,8,0.056338028169014086
033100,2018-01-14,12,0,0.0
033100,2018-01-15,24,0,0.0
033100,2018-01-16,11,0,0.0
033100,2018-01-17,19,1,0.05263157894736842
033100,2018-01-18,16,1,0.0625
033100,2018-01-19,41,0,0.0
033100,2018-01-20,33,0,0.0
080220,2018-01-14,4,0,0.0
080220,2018-01-15,14,0,0.0
080220,2018-01-16,3,0,0.0
080220,2018-01-17,3,0,0.0
080220,2018-01-18,3,0,0.0
